,comment_text,label,party
1108,"Instead of the UK government to review salaries of nurses, carers, teachers they resort to importing these skills from abroad! They recruit from abroad because in the short term of 5years, the imported skills would be satisfied with low wages until they become citizens and then suddenly want more money...I am honestly counting down to the next election to see conservatives gotten rid of! Useless bunch of individuals..they are ok to inflate council taxes but not salaries ! They expect nurses,  carers and teachers to survive this inflation with their original wages when 100pound shopping is nothing anymore ...I hope people wake up to understand that there is not a shortage of nurses or doctors or carers, there is only a government happy to pay them less and import cheaper labour...Agency workers are the same permanently employed nurses they refuse to pay properly doing the same job fir higher wage at the expense of the tax payers whilst the agents rake in billions in profit",0,labour
1109,Yes agree,2,libdems
1110,"Why just them? Christianity insists ""Love thy neighbour?"" Treat others as you would have done to yourself? That would seem to exclude every member of the Tory Government? ",0,conservatives
1111,Good luck England ,2,conservatives
1112,Legal aid no longer exists if you have ANY money!!!!The government scrapped it,0,libdems
1113,Dynamic was the buzzword yesterday and today's one is Superpower ,1,labour
1114,"It may come as some surprise to visitors that the Conservatives are still the Governing Party despite the chaos of five Leaders in seven years.   It is the Government who provides the Ministers who have oversight of the various Government agencies, such as the NHS.   The job of the Opposition is to Oppose, very little surprise to the rest of us. Why is it a surprise to the Tory trolls ?",0,libdems
1116,"And yet at the same time plummeting towards becoming a third world country full of debt, strikes and food banks ",0,conservatives
1117,Keir is not a nice guy.. he’s a   and a Judas!,0,labour
1118,I didn’t realise keir was in charge?? ,1,conservatives
1119,"Yada,  yada, yada!  ",0,labour
1120,"Just think, Tory ilk supporters still think the Tories have value. Talk about Tories measuring IQ on 5cm ruler  Note the US private medical company Centene pays zero tax in the U.K., yet still given many PFI contracts even after multiple charges of false accounting and fabricated purchase orders found by NHS auditors. The US Democrat enquiry charged Centene with £1 billion fraud charge.  ",0,libdems
1122,I’d like to see a presence on the picket lines too. From a Postie. Solidarity with nurses ,1,labour
1123,I wish you responded to your other mistakes as quickly as you responded to this one!!!!! ,0,conservatives
1124,Well done boys good game looking forward to the next game good luck ,2,conservatives
1125,"No they won't, their just as bad as the bloody tories!!!!!! ",0,labour
1126,This disgusting excuse of a government has been in power for 12 years!! This is on your watch! This is your mess! You sold off the water companies and you have allowed them to pollute our beautiful rivers and coastlines while making record profits for shareholders! Shame on you ,0,conservatives
1127,"Thank you very much for your wishes  Nowadays, when Armenians are celebrating Christmas at #NagornoKarabakh, #Azerbaijan by its authoritarian regime is blockading the region for more than 30 days! Please, stand up against the #AzerbaijaniAggression ! ",1,libdems
1128,I’d like to know how these 5 things became my priority. ,1,conservatives
1129,What a  end. Proud of many things but our leaders is definitely not one!!,0,conservatives
1130,A lot of champagne socialists here and don’t understand politics and what’s going on in the world!,0,conservatives
1131,Maybe you'll be going to hospital for your flu too??? ,0,libdems
1132," Our economy is growing and there's 888,000 more people on company payrolls than pre-pandemic",2,conservatives
1134,"I was a credit controller/credit manager almost all of my working life. Yeah, this'll work ",0,labour
1136,"Having suffered post operative complications due to being on a waiting list for minor surgery for almost two years, this is an issue very close to my heart and must be resolved. This gets my vote ",2,labour
1137,Everyone gets a fiver on the leccy if England win it ,1,conservatives
1138,Never forget bless their souls R.I.P ,2,conservatives
1139,The reality is that any MP who is being investigated for tax evasion should be suspended.  Although that may shatter the tory majority ,0,libdems
1140,If you don't like him then keep voting for the Tory tosspots then.  Am sure the nurses will love you for that ,0,labour
1141,"Like most people, I’m just relieved that your party continues to ensure that multi-millionaires and billionaires accrue colossal wealth mountains upon which to sit, while everyone else battles for the scraps from their tables. Good job   ",0,conservatives
1142,Congratulations on your victory ,2,labour
1143,Congratulations ENGLAND .  Excellent.. Proud of you.  ,2,conservatives
1144,Most visited ‘war zone’ ever ,0,conservatives
1145,"Will GB Energy take control of production and distribution, or just production or just distribution? At present, the price of energy is set by the global market, but some producers, particularly those in the renewables sector at the moment, are exploiting this to make huge profits… The distributors make very little margin on top of what they pay for energy, but everyone blames them for the price rises… so where will GB energy fit into the equation? ",0,labour
